id,revenue
3001,4529772.0
3002,2234449.5
3003,4365530.0
3004,15585647.0
3005,3839765.2
3006,3080586.5
3007,219857.47
3008,45345860.0
3009,21783632.0
3010,368917570.0
3011,597746.3
3012,385498.12
3013,49450470.0
3014,560527.94
3015,30704380.0
3016,63934.676
3017,168081980.0
3018,147700560.0
3019,14451724.0
3020,348630530.0
3021,64679130.0
3022,35703880.0
3023,277886.9
3024,22059880.0
3025,104888.95
3026,57187230.0
3027,2722686.8
3028,62307820.0
3029,193671.98
3030,74867280.0
3031,14106641.0
3032,4707159.5
3033,1061.6373
3034,59978.984
3035,126734.06
3036,4615137.5
3037,82673180.0
3038,5896330.0
3039,30437672.0
3040,1326665.2
3041,16545645.0
3042,1883735.1
3043,6341707.0
3044,6974667.5
3045,384884400.0
3046,2203250.8
3047,1656158.8
3048,31937492.0
3049,19905092.0
3050,73533150.0
3051,16855.354
3052,22419716.0
3053,393238.28
3054,588.8791
3055,97703096.0
3056,66470.49
3057,57412150.0
3058,199860200.0
3059,56095.234
3060,58675970.0
3061,82673180.0
3062,13320841.0
3063,49487932.0
3064,36188950.0
3065,60381596.0
3066,67614120.0
3067,1655350.2
3068,100244270.0
3069,162983060.0
3070,719438.0
3071,2525926.5
3072,313880740.0
3073,823513.94
3074,1288446.8
3075,23986916.0
3076,355642270.0
3077,4816080.5
3078,110263020.0
3079,14256900.0
3080,104367860.0
3081,16622319.0
3082,6711983.0
3083,8608861.0
3084,17735.832
3085,6485054.5
3086,47380410.0
3087,63934.676
3088,152681.98
3089,511077.53
3090,3171217.5
3091,24756036.0
3092,5592743.0
3093,257214110.0
3094,67961410.0
3095,35360950.0
3096,1120565.8
3097,770459500.0
3098,41646476.0
3099,13161431.0
3100,5554822.0
3101,7994543.5
3102,2083943.9
3103,450321.06
3104,900495.9
3105,61934588.0
3106,51460484.0
3107,11573215.0
3108,4338920.5
3109,16158266.0
3110,414027140.0
3111,5119411.5
3112,840863.8
3113,2946988.2
3114,26626608.0
3115,15142879.0
3116,3640860.5
3117,512895.34
3118,1372514.0
3119,183385230.0
3120,146320450.0
3121,473949.5
3122,4733358.5
3123,4429530.5
3124,513772.16
3125,229827.12
3126,23721344.0
3127,3834729.8
3128,44436316.0
3129,130240664.0
3130,11975782.0
3131,719418.8
3132,6979491.5
3133,72548.35
3134,7976791.5
3135,1224277.6
3136,2453332.8
3137,107591140.0
3138,1673898.6
